system:index,VH,VH_VV_ratio,VV,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo
171_1_192,-32.393666724171474,1.138297379956322,-28.457999899300887,44.693687438964844,2019-06-29,295.36520258585614,39.39199763548393,-76.21323492350629,1,0,ASC,7115873.28125,101544.94710286458,300.4485263824463,4.6812776242536697E-4,1.7033424377441406,1.3862802584966023,50.85927647298909,2.1961667548976234,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}"
171_1_237,-30.4149421815346,1.2982185393873478,-23.42821432506113,37.70195770263672,2019-06-29,294.69869867960614,37.2940855341036,-77.19527021296507,1,0,ASC,6843832.125,101642.65543619792,300.4683831532796,0.003162546261050725,1.0913225809733074,0.728361964225769,56.28037156261384,1.3120579738232079,"{""type"":""Point"",""coordinates"":[-77.19527021296507,37.29408553410361]}"
171_1_239,-39.135801694954665,1.5600178141920449,-25.08676589390336,44.56632614135742,2019-06-29,295.42737706502277,37.95935169625495,-75.94619901488262,1,0,ASC,7096766.583333333,101871.32210286458,300.8714593251546,0.001413057153881514,2.748223622639974,1.9713632663091023,54.34726607157259,3.3821599914535794,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}"
171_1_250,-29.49429556441617,1.260235109569864,-23.403804052470008,45.104774475097656,2019-06-29,295.69764073689777,37.71258471480023,-75.77961592134223,1,0,ASC,6783103.697916667,101802.69710286458,300.3695062001546,0.001189424562415405,2.948174794514974,2.5702402194341025,48.91784525238613,3.9112490849612316,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
171_1_288,-29.831898549974277,1.222286661521385,-24.40663020313287,40.94926834106445,2019-06-29,295.20773188273114,37.790364035878774,-76.67156515004218,1,0,ASC,7112428.510416667,101630.32210286458,300.0401604970296,0.002695447128103101,1.0354550679524739,0.8626799980799357,50.20093543773707,1.347732902631549,"{""type"":""Point"",""coordinates"":[-76.67156515004218,37.790364035878774]}"
171_1_301,-30.402383283497265,1.175821071508251,-25.85630077584804,40.38852310180664,2019-06-29,294.70537185668945,37.199262478617065,-76.65976736977741,1,0,ASC,6964957.458333333,101718.65543619792,301.258991877238,0.0019121314623936254,1.7431780497233074,0.6854339043299357,68.53478398369882,1.8730961935368224,"{""type"":""Point"",""coordinates"":[-76.65976736977741,37.199262478617065]}"
171_1_332,-26.876765555233185,1.150201791181379,-23.36700026143056,45.4239616394043,2019-06-29,295.38839594523114,39.385554391275825,-76.04693847405206,1,0,ASC,6981031.583333333,101504.57210286458,300.4117425282796,7.828210395062207E-4,1.6195208231608074,1.3075449069341023,51.08379738139313,2.0814709655195216,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}"
171_1_355,-28.026132653222454,1.2426886777087343,-22.552818864413375,44.55665588378906,2019-06-29,295.93624750773114,37.5492397986249,-75.86663133426741,1,0,ASC,6335827.916666667,101814.73876953125,300.2583408355713,4.865712090317646E-4,3.378065745035807,3.1512542168299356,46.9895058088298,4.619711172451453,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}"
171_1_384,-32.67198282151249,1.2600333695470893,-25.929458386690364,40.721405029296875,2019-06-29,295.20773188273114,37.8070165520791,-76.72082444657929,1,0,ASC,7112428.510416667,101630.32210286458,300.0401604970296,0.002695447128103101,1.0354550679524739,0.8626799980799357,50.20093543773707,1.347732902631549,"{""type"":""Point"",""coordinates"":[-76.72082444657929,37.807016552079105]}"
171_1_396,-29.6123861671416,0.7908200965107857,-37.44516141888123,41.30746078491211,2019-06-29,295.30782953898114,37.66804204662815,-76.5763059713333,1,0,ASC,6924357.885416667,101684.23876953125,300.1807854970296,0.003353158655413413,1.3658180236816406,0.8657724459966024,57.629976189169135,1.6171025947850564,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}"
171_1_398,-35.98877523275357,1.2105519805169906,-29.72922750279904,43.14323806762695,2019-06-29,293.79277420043945,36.94709711009913,-76.04567074652736,1,0,ASC,7181239.364583333,101864.69710286458,301.187702814738,1.5034699578923375E-4,2.3890113830566406,2.7769866387049356,40.70505208497854,3.6631994458287336,"{""type"":""Point"",""coordinates"":[-76.04567074652736,36.94709711009913]}"
171_1_430,-34.17153985149792,1.1591738556815006,-29.479218914411952,43.072792053222656,2019-06-29,295.22539138793945,37.93494008897799,-76.26374325371324,1,0,ASC,6875268.166666667,101708.07210286458,300.2537835439046,0.0025359946140010394,2.188165028889974,1.5835051933924358,54.107940725390044,2.7010284876612976,"{""type"":""Point"",""coordinates"":[-76.26374325371324,37.93494008897799]}"
171_1_440,-42.338809442146285,1.5125238672244012,-27.992159568259435,41.40727996826172,2019-06-29,295.31653722127277,37.64830399387009,-76.5517764640962,1,0,ASC,6531543.291666667,101628.69710286458,300.2481683095296,0.00346457324067595,1.6005999247233074,0.8477874199549357,62.09123896260108,1.8112602321196432,"{""type"":""Point"",""coordinates"":[-76.5517764640962,37.64830399387009]}"
171_1_493,-39.0359366963164,1.5046292101512873,-25.943891314187248,40.22677230834961,2019-06-29,294.57361729939777,37.96635992232168,-76.853978656433,1,0,ASC,7013838.541666667,101513.44710286458,300.3082269032796,4.974830887823541E-4,1.0368792215983074,1.0017180840174358,45.98812308235529,1.4417203751178223,"{""type"":""Point"",""coordinates"":[-76.853978656433,37.96635992232168]}"
172_1_33,-33.14555071237153,1.387519753708483,-23.888345101957654,35.52229690551758,2019-07-06,297.58126004536945,39.36853550007995,-76.01059248597983,1,0,ASC,4379058.59375,101253.79817708333,299.9550094604492,0.006326068777774196,1.0503552754720051,1.6829488674799602,31.968945668795612,1.9838253691451655,"{""type"":""Point"",""coordinates"":[-76.01059248597983,39.36853550007995]}"
172_1_41,-27.73896265423852,1.1195949941855325,-24.775890208778286,40.67007064819336,2019-07-06,297.31417020161945,39.33518587725137,-75.00825585474045,1,0,ASC,5138257.166666667,101407.83984375,299.4158655802409,0.004906656650388659,0.9983940124511719,2.3721171617507935,22.825607905075245,2.573660900967917,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}"
172_1_155,-29.902630704195534,1.2656694006520215,-23.625941093930937,39.903785705566406,2019-07-06,297.33313179016113,39.27013844854375,-75.14868522138924,1,0,ASC,4970857.09375,101423.92317708333,299.44337209065753,0.004913807422726772,0.9101778666178385,2.573980768521627,19.473955819842892,2.730164966737392,"{""type"":""Point"",""coordinates"":[-75.14868522138924,39.27013844854375]}"
172_1_159,-34.18661540903824,1.407439883622364,-24.28992940078639,35.807395935058594,2019-07-06,297.6772886912028,39.54521501686321,-75.998506866675,1,0,ASC,4319821.833333333,101344.54817708333,300.0299606323242,0.0073724278511448915,1.0604057312011719,1.5511129299799602,34.358146141543116,1.8789389655641582,"{""type"":""Point"",""coordinates"":[-75.998506866675,39.54521501686321]}"
172_1_250,-26.538394364165377,1.0121724564804486,-26.219241784592068,34.66667556762695,2019-07-06,297.1863218943278,37.71258471480023,-75.77961592134223,1,0,ASC,6845546.90625,101530.63151041667,300.5428187052409,7.204422368947879E-4,2.985698699951172,4.79207972685496,31.924913320339723,5.646098195694477,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
172_1_265,-29.320644739396343,1.2039932044289572,-24.35283241760725,31.948694229125977,2019-07-06,297.2732359568278,38.18102449592077,-76.354758736145,1,0,ASC,6212948.75,101422.54817708333,300.3900680541992,0.0011278271782491818,1.9604301452636719,4.18294886747996,25.1111610526059,4.61956140584909,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}"
172_1_355,-33.17218000094452,1.3694478937015906,-24.223031890085846,33.94858169555664,2019-07-06,297.1094175974528,37.5492397986249,-75.86663133426741,1,0,ASC,6383715.09375,101545.58984375,300.2865524291992,7.814416924460943E-4,3.5598360697428384,5.5294657945632935,32.773185509642445,6.57627742850677,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}"
172_2_38,-29.61469007339241,1.940513895538536,-15.261261535658146,31.46456527709961,2019-07-06,297.28625679016113,38.05463005904797,-76.4054840714764,0,0,ASC,6279190.583333333,101500.88151041667,300.3843714396159,0.0013779214380278404,1.9779675801595051,4.05526332060496,26.000953070489725,4.511930445785486,"{""type"":""Point"",""coordinates"":[-76.4054840714764,38.05463005904798]}"
172_2_88,-16.824245164620656,2.6222392396968415,-6.415984060464947,33.62004852294922,2019-07-06,297.14294624328613,37.26195866748024,-75.85615398810167,0,0,ASC,6965428.541666667,101558.63151041667,300.2391077677409,3.0006099945249315E-4,3.3359591166178384,5.3048564195632935,32.16373563853425,6.266587975918599,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
172_2_260,-15.521185599053869,2.189819381251484,-7.087883928666069,33.610862731933594,2019-07-06,297.14294624328613,37.271444156944106,-75.85993330772948,0,0,ASC,6965428.541666667,101558.63151041667,300.2391077677409,3.0006099945249315E-4,3.3359591166178384,5.3048564195632935,32.16373563853425,6.266587975918599,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
172_2_290,-24.845674644957295,1.9379111112522929,-12.820853598853578,31.483110427856445,2019-07-06,297.3113218943278,38.324072942159816,-76.46700986921343,0,0,ASC,5879386.96875,101315.67317708333,300.3497848510742,0.0011021650503669396,1.4925346374511719,3.440924127896627,23.449262482761615,3.750682404300938,"{""type"":""Point"",""coordinates"":[-76.46700986921343,38.324072942159816]}"
172_2_314,-24.964939223480744,1.4153856776339873,-17.63825903990571,33.61798095703125,2019-07-06,297.62300809224445,39.01773129010771,-76.26791445117814,0,0,ASC,5424808.291666667,101435.42317708333,300.53199513753253,0.0018634126008147216,1.4094861348470051,4.6390442450841265,16.900415287076346,4.848441262114465,"{""type"":""Point"",""coordinates"":[-76.26791445117814,39.01773129010771]}"
172_2_336,-30.568227753948687,1.8130837748719753,-16.85979885629232,33.525447845458984,2019-07-06,297.51648139953613,38.73412218362813,-76.2161298356623,0,0,ASC,5721619.208333333,101458.50651041667,300.5721155802409,0.001342666842847488,1.3953259785970051,3.966436823209127,19.381017263549168,4.204706370135375,"{""type"":""Point"",""coordinates"":[-76.2161298356623,38.73412218362814]}"
172_2_345,-25.88942626747282,1.731270429785041,-14.95400477133276,35.42559814453125,2019-07-06,297.13586616516113,37.83678411747479,-75.67390991299865,0,0,ASC,6459576.052083333,101516.88151041667,300.62452443440753,7.955412953440563E-4,2.5800183614095054,4.16488246122996,31.776958966066484,4.899259195130537,"{""type"":""Point"",""coordinates"":[-75.67390991299865,37.83678411747479]}"
172_2_373,-32.456998086718656,2.111597103945094,-15.370829040293382,33.126380920410156,2019-07-06,297.3848082224528,38.35543659154401,-76.19548880398496,0,0,ASC,6086608.177083333,101489.38151041667,300.6778284708659,6.40199871916991E-4,1.9248263041178386,4.6252909898757935,22.59475760881569,5.009817665549329,"{""type"":""Point"",""coordinates"":[-76.19548880398497,38.35543659154401]}"
173_1_11,-26.96926923620154,1.1623479319445749,-23.202406521326814,45.00979232788086,2019-07-11,295.0871327718099,39.683342527104955,-76.19965432641052,1,0,ASC,5049961.229166667,100168.08528645833,298.09438705444336,0.0019547025430242115,-0.028399348258972168,2.2192996740341187,-0.7331474911794323,2.2194813732377843,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
173_1_18,-30.590262918133554,1.3904622056853453,-22.000067886099725,41.5634765625,2019-07-11,296.2192128499349,37.53860754166686,-76.49621239316409,1,0,ASC,6601066.020833333,101119.66861979167,300.32509994506836,3.7625935478994656E-5,-0.4778215487798055,3.6366580724716187,-7.48523191110343,3.667914307689224,"{""type"":""Point"",""coordinates"":[-76.49621239316409,37.53860754166686]}"
173_1_31,-28.736237175928995,1.2570412758999854,-22.860217660995367,39.42382049560547,2019-07-11,295.9081776936849,37.32722945812118,-76.8763935436474,1,0,ASC,6513516.625,101158.79361979167,300.5117047627767,5.8876233104854236E-5,0.009076237678527832,1.818013866742452,0.2860406083851892,1.8180365226689585,"{""type"":""Point"",""coordinates"":[-76.8763935436474,37.32722945812118]}"
173_1_192,-28.025589355965078,1.2494146480828978,-22.430975496379485,44.69416046142578,2019-07-11,295.43934631347656,39.39199763548393,-76.21323492350629,1,0,ASC,5510230.885416667,101122.751953125,299.16437403361004,0.0010302506454825295,0.08695709705352783,3.516256054242452,1.4166372638586227,3.5173311154516966,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}"
173_1_239,-27.718337117695295,1.1252866011869544,-24.63224665472595,44.56679153442383,2019-07-11,296.27495829264325,37.95935169625495,-75.94619901488262,1,0,ASC,6692962.833333333,101412.16861979167,299.76959864298504,1.3854746451376818E-4,-0.7563656568527222,4.613383332888286,-9.310826782170071,4.674975377800153,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}"
173_1_250,-32.28087547138223,1.3281008401865233,-24.306042504158487,45.10517883300781,2019-07-11,296.64198303222656,37.71258471480023,-75.77961592134223,1,0,ASC,7001117.614583333,101339.501953125,299.5016949971517,8.077553713311167E-6,-0.7586036125818888,5.037699739138286,-8.563561028484504,5.0944968449039445,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
173_1_301,-31.891224592119933,1.0582605651916352,-30.13551259594078,40.38883972167969,2019-07-11,296.08924865722656,37.199262478617065,-76.65976736977741,1,0,ASC,6736454.291666667,101184.58528645833,300.61676661173504,7.284793436923565E-5,-0.007932225863138834,2.184346874554952,-0.20806268072714362,2.1843612770293133,"{""type"":""Point"",""coordinates"":[-76.65976736977741,37.199262478617065]}"
173_1_355,-24.514543831339747,1.043128320486491,-23.50098578467003,44.55702209472656,2019-07-11,296.77894592285156,37.5492397986249,-75.86663133426741,1,0,ASC,6718906.927083333,101342.376953125,299.51349512736004,1.047930920113534E-6,-0.9484839836756388,5.847147981325786,-9.213870102527203,5.923576738999118,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}"
173_1_398,-38.73756440621727,1.6601235709157482,-23.334145171403755,43.143516540527344,2019-07-11,297.01714579264325,36.94709711009913,-76.04567074652736,1,0,ASC,7103002.666666667,101361.79361979167,300.08917872111004,4.973033498127203E-5,-0.47234872976938885,3.630229036013285,-7.413414494605704,3.660829984638552,"{""type"":""Point"",""coordinates"":[-76.04567074652736,36.94709711009913]}"
173_1_399,-27.398171741256338,1.2030133519102695,-22.774619830902687,40.355613708496094,2019-07-11,296.08924865722656,37.158555875725824,-76.65732967341695,1,0,ASC,6736454.291666667,101184.58528645833,300.61676661173504,7.284793436923565E-5,-0.007932225863138834,2.184346874554952,-0.20806268072714362,2.1843612770293133,"{""type"":""Point"",""coordinates"":[-76.65732967341697,37.158555875725824]}"
173_1_430,-32.628867013643415,1.291265780974497,-25.26890086796767,43.073265075683594,2019-07-11,295.42583719889325,37.93494008897799,-76.26374325371324,1,0,ASC,6350328.5625,101209.126953125,300.50844955444336,1.7175190826653383E-4,-0.5479916334152222,4.108174999554952,-7.59786313225745,4.14456229984077,"{""type"":""Point"",""coordinates"":[-76.26374325371324,37.93494008897799]}"
173_2_67,-23.19597728021452,1.4152187128471398,-16.39038338713654,42.73309326171875,2019-07-11,295.27666727701825,38.95302853995239,-76.55506482642006,0,0,ASC,5491313.96875,100876.96028645833,298.97443262736004,0.0031493320507844183,-0.27339446544647217,3.0582889318466187,-5.108353608504817,3.070484607418232,"{""type"":""Point"",""coordinates"":[-76.55506482642006,38.9530285399524]}"
173_2_88,-27.38198681020656,2.571193386363155,-10.649524440842324,44.34153747558594,2019-07-11,296.94764709472656,37.26195866748024,-75.85615398810167,0,0,ASC,7549059.791666667,101344.126953125,299.66559473673504,3.121986293782205E-6,-1.0801571607589722,5.505391796429952,-11.100423233486302,5.610354563139222,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
173_2_258,-29.006756941827263,1.8275211661297983,-15.872186587724084,38.541961669921875,2019-07-11,295.41859436035156,38.39069942007541,-77.27888685472675,0,0,ASC,5900237.802083333,101049.96028645833,300.00722885131836,0.0012878370849331116,-0.034889419873555504,1.950093944867452,-1.0249779320164583,1.9504060257874036,"{""type"":""Point"",""coordinates"":[-77.27888685472675,38.390699420075414]}"
173_2_260,-22.212797622508937,1.9666063612311178,-11.29498920597586,44.33326721191406,2019-07-11,296.94764709472656,37.271444156944106,-75.85993330772948,0,0,ASC,7549059.791666667,101344.126953125,299.66559473673504,3.121986293782205E-6,-1.0801571607589722,5.505391796429952,-11.100423233486302,5.610354563139222,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
